id,plate,price,area,year
30057,E200BA777,540000,Moscow,2025
30058,Y900XB777,220000,Moscow,2024
30059,Y900XB777,230000,Moscow,2024
30060,Y900XB777,220000,Moscow,2025
30061,Y900XB777,230000,Moscow,2025
30062,Y013TB197,250000,Moscow,2024
30063,M999YA99,2300000,Moscow,2023
30064,A050AK977,150000,Moscow,2024
30065,A777CB90,350000,Moscow Oblast,2022
30066,P655BY777,20000000,Moscow,2024
30067,X989YC790,48000,Moscow Oblast,2023
30068,B687OP177,120000,Moscow,2024
30069,O099KK199,200000,Moscow,2024
30070,E987AA550,75000,Moscow Oblast,2024
30071,C959XC161,50000,Rostov Oblast,2023
30072,X802HM797,30000,Moscow,2024
30073,P500OE797,195000,Moscow,2023
30074,O888YX68,200000,Tambov Oblast,2023
30075,O007BO99,2000000,Moscow,2025
30076,M555TA197,250000,Moscow,2021
30077,B006YO05,280000,Republic of Dagestan,2024
30078,H636EA977,55000,Moscow,2024
30079,O179OO199,600000,Moscow,2023
30080,A424EA152,300000,Nizhny Novgorod Oblast,2024
30081,H141HE790,50000,Moscow Oblast,2024
30082,E103PX797,100000,Moscow,2024
30083,A800AO138,250000,Irkutsk Oblast,2023
30084,P963CB797,60000,Moscow,2025
30085,E151AH550,25000,Moscow Oblast,2024
30086,O470KB05,25000,Republic of Dagestan,2022
30087,T483TT178,64000,Saint Petersburg,2023
30088,B070BK28,70000,Amur Oblast,2024
30089,M034PC199,50000,Moscow,2024
30090,C072OA797,50000,Moscow,2025
30091,K003HP750,100000,Moscow Oblast,2024
30092,P555OX97,300000,Moscow,2023
30093,P555OX97,63000,Moscow,2023
30094,P555OX97,333333,Moscow,2023
30095,K300OE199,150000,Moscow,2024
30096,E500AY777,280000,Moscow,2024
30097,B121BH550,65000,Moscow Oblast,2025
30098,Y750CA797,50000,Moscow,2025
30099,M536PA797,30000,Moscow,2025
30100,E005YH05,990000,Republic of Dagestan,2024
30101,E005YH05,960000,Republic of Dagestan,2024
30102,C484CY716,75000,Republic of Tatarstan,2024
30103,H600HB790,60000,Moscow Oblast,2022
30104,T084TX797,60000,Moscow,2025
30105,T900KK174,125000,Chelyabinsk Oblast,2023
30106,M970AX977,150000,Moscow,2024
30107,P800TA33,100000,Vladimir Oblast,2024
30108,Y001KT77,2200000,Moscow,2024
30109,X090PO797,140000,Moscow,2025
30110,C700OT777,700777,Moscow,2025
30111,C999TE790,310000,Moscow Oblast,2024
30112,X335XX26,750000,Stavropol Krai,2024
30113,P071EO977,90000,Moscow,2024
30114,E333EK174,150000,Chelyabinsk Oblast,2023
30115,P656CP178,50000,Saint Petersburg,2022
30116,A007TB82,200000,Republic of Crimea,2024
30117,T005CT61,400000,Rostov Oblast,2024
30118,B050EM50,350000,Moscow Oblast,2024
30119,B050EM50,340000,Moscow Oblast,2024
30120,B050EM50,350000,Moscow Oblast,2024
30121,B050EM50,400000,Moscow Oblast,2024
30122,B050EM50,450000,Moscow Oblast,2024
30123,B050EM50,400000,Moscow Oblast,2024
30124,B050EM50,450000,Moscow Oblast,2024
30125,B050EM50,400000,Moscow Oblast,2024
30126,B050EM50,450000,Moscow Oblast,2024
30127,B050EM50,350000,Moscow Oblast,2024
30128,E090TM797,80000,Moscow,2025
30129,M555EE22,150000,Altai Krai,2022
30130,T001KE790,350000,Moscow Oblast,2025
30131,C828AA250,90000,Moscow Oblast,2025
30132,Y828TO797,80000,Moscow,2024
30133,Y070HK69,50000,Tver Oblast,2025
30134,O838AO32,180000,Bryansk Oblast,2022
30135,E717CC197,200000,Moscow,2024
30136,P960TP797,35000,Moscow,2024
30137,M212HO790,45000,Moscow Oblast,2021
30138,M212HO790,35000,Moscow Oblast,2021
30139,A500XC777,155000,Moscow,2021
30140,E576CB797,60000,Moscow,2025
30141,C444KX777,1000000,Moscow,2024
30142,T555PA777,1000000,Moscow,2025
30143,A404YC98,50000,Saint Petersburg,2022
30144,A111AB763,200000,Samara Oblast,2022
30145,A212PX777,150000,Moscow,2022
30146,T200OK05,400000,Republic of Dagestan,2024
30147,K078KK150,299000,Moscow Oblast,2024
30148,P258TO797,30000,Moscow,2025
30149,X782XX197,280000,Moscow,2022
30150,X782XX197,275000,Moscow,2022
30151,X782XX197,270000,Moscow,2023
30152,M033EH86,135000,Khanty-Mansi Autonomous Okrug,2023
30153,A101HH155,100000,Omsk Oblast,2023
30154,M022TC797,130000,Moscow,2024
30155,K909CE124,98000,Krasnoyarsk Krai,2024
30156,C010TM777,270000,Moscow,2022
30157,A390AE550,25000,Moscow Oblast,2024
30158,E772KX161,250000,Rostov Oblast,2023
30159,E989PC198,50000,Saint Petersburg,2023
30160,A900YE99,1000000,Moscow,2024
30161,M530KA977,250000,Moscow,2024
30162,C300AO550,140000,Moscow Oblast,2024
30163,X820TH797,40000,Moscow,2024
30164,P821AM250,99000,Moscow Oblast,2025
30165,M500KA977,2000000,Moscow,2025
30166,H900TA197,180000,Moscow,2024
30167,H900TA197,200000,Moscow,2024
30168,B063TT799,119000,Moscow,2024
30169,E434ME777,110000,Moscow,2023
30170,E535PO777,250000,Moscow,2023
30171,B444ET777,650000,Moscow,2024
30172,X800BM05,130000,Republic of Dagestan,2024
30173,A911AA90,4000000,Moscow Oblast,2024
30174,X100MH977,1000000,Moscow,2024
30175,Y845YY73,200000,Ulyanovsk Oblast,2022
30176,C040HX761,60000,Rostov Oblast,2024
30177,O095CK790,100000,Moscow Oblast,2023
30178,X433YH97,30000,Moscow,2024
30179,C343TO43,200000,Kirov Oblast,2024
30180,M010MB02,100000,Republic of Bashkortostan,2022
30181,E037TC797,60000,Moscow,2025
30182,K200HK138,70000,Irkutsk Oblast,2024
30183,H200KP05,500000,Republic of Dagestan,2024
30184,Y002YO790,300000,Moscow Oblast,2024
30185,O448BA48,50000,Lipetsk Oblast,2024
30186,O860BP977,75000,Moscow,2025
30187,H545AT190,180000,Moscow Oblast,2024
30188,Y378MM77,120000,Moscow,2024
30189,C777AE03,500000,Republic of Buryatia,2024
30190,C737KE73,70000,Ulyanovsk Oblast,2023
30191,H666HB05,240000,Republic of Dagestan,2022
30192,P033KH977,100000,Moscow,2025
30193,O030HX790,120000,Moscow Oblast,2023
30194,H005BM77,180000,Moscow,2022
30195,K006AX35,200000,Vologda Oblast,2024
30196,K006AX35,180000,Vologda Oblast,2024
30197,X021CM750,80000,Moscow Oblast,2022
30198,T500HB797,199000,Moscow,2024
30199,A475MM99,300000,Moscow,2021
30200,A475MM99,315000,Moscow,2021
30201,A475MM99,325000,Moscow,2021
30202,A475MM99,315000,Moscow,2021
30203,A475MM99,330000,Moscow,2021
30204,A475MM99,295000,Moscow,2021
30205,K080MP190,100000,Moscow Oblast,2023
30206,H200PE73,150000,Ulyanovsk Oblast,2024
30207,A666EM92,90000,Sevastopol,2023
30208,X353YY790,39999,Moscow Oblast,2025
30209,A336OO97,1950000,Moscow,2024
30210,O596OO90,1000000,Moscow Oblast,2024
30211,O444XT177,280000,Moscow,2024
30212,O444XT177,275000,Moscow,2024
30213,P191HT123,60000,Krasnodar Krai,2024
30214,M090HY797,90000,Moscow,2024
30215,X536AK550,50000,Moscow Oblast,2024
30216,A922AA777,1500000,Moscow,2024
30217,C002AO250,230000,Moscow Oblast,2025
30218,A100CT57,140000,Oryol Oblast,2024
30219,K152HB152,120000,Nizhny Novgorod Oblast,2024
30220,H111EX177,265000,Moscow,2022
30221,P002CM09,200000,Karachay-Cherkess Republic,2022
30222,A330HP86,300000,Khanty-Mansi Autonomous Okrug,2024
30223,Y183YY99,500000,Moscow,2022
30224,K175KX77,500000,Moscow,2023
30225,M727AX977,345000,Moscow,2025
30226,H050AE126,40000,Stavropol Krai,2023
30227,K001OP777,999000,Moscow,2021
30228,B677OX77,50000,Moscow,2023
30229,B070HM164,40000,Saratov Oblast,2023
30230,X141PO790,59000,Moscow Oblast,2022
30231,M033OM21,25000,Chuvash Republic,2023
30232,P099BY790,70000,Moscow Oblast,2021
30233,P099BY790,100000,Moscow Oblast,2021
30234,P099BY790,85000,Moscow Oblast,2021
30235,P099BY790,90000,Moscow Oblast,2021
30236,P099BY790,100000,Moscow Oblast,2021
30237,P099BY790,120000,Moscow Oblast,2021
30238,P099BY790,99000,Moscow Oblast,2021
30239,P099BY790,100000,Moscow Oblast,2021
30240,P099BY790,95000,Moscow Oblast,2021
30241,P099BY790,80000,Moscow Oblast,2021
30242,P099BY790,85000,Moscow Oblast,2021
30243,P099BY790,95000,Moscow Oblast,2021
30244,P099BY790,100000,Moscow Oblast,2021
30245,P099BY790,130000,Moscow Oblast,2021
30246,P099BY790,100000,Moscow Oblast,2022
30247,P099BY790,65000,Moscow Oblast,2022
30248,P099BY790,90000,Moscow Oblast,2022
30249,P099BY790,130000,Moscow Oblast,2022
30250,P099BY790,100000,Moscow Oblast,2022
30251,P099BY790,105000,Moscow Oblast,2022
30252,P099BY790,100000,Moscow Oblast,2022
30253,P099BY790,70000,Moscow Oblast,2022
30254,P099BY790,100000,Moscow Oblast,2022
30255,P099BY790,90000,Moscow Oblast,2022
30256,P099BY790,100000,Moscow Oblast,2022
30257,P099BY790,80000,Moscow Oblast,2022
30258,K139MK95,100000,Chechen Republic,2024
30259,P595PM797,145000,Moscow,2024
30260,P100AC58,200000,Penza Oblast,2025
30261,M776XT777,200000,Moscow,2023
30262,E018TB797,90000,Moscow,2025
30263,Y707OB777,310000,Moscow,2023
30264,B727CC09,250000,Karachay-Cherkess Republic,2024
30265,Y008EB190,180000,Moscow Oblast,2024
30266,E086OE86,300000,Khanty-Mansi Autonomous Okrug,2024
30267,X006EE116,200000,Republic of Tatarstan,2024
30268,E222MX05,530000,Republic of Dagestan,2024
30269,H061MT761,100000,Rostov Oblast,2023
30270,A690EA750,200000,Moscow Oblast,2023
30271,X020AP99,200000,Moscow,2024
30272,H005XB05,480000,Republic of Dagestan,2023
30273,E707OA797,130000,Moscow,2023
30274,B081CX797,50000,Moscow,2025
30275,H060PB99,100000,Moscow,2024
30276,C001PC42,600000,Kemerovo Oblast,2022
30277,Y800EX977,135000,Moscow,2025
30278,H349OM62,25000,Ryazan Oblast,2024
30279,B700HK38,65000,Irkutsk Oblast,2023
30280,P860YO198,40000,Saint Petersburg,2023
30281,X570AM190,1500000,Moscow Oblast,2023
30282,H500XO750,350000,Moscow Oblast,2024
30283,X328AH05,60000,Republic of Dagestan,2024
30284,A338AT550,70000,Moscow Oblast,2024
30285,T888KX777,1150000,Moscow,2025
30286,H525YY77,225000,Moscow,2025
30287,E900KE761,100000,Rostov Oblast,2023
30288,C046YP790,55000,Moscow Oblast,2025
30289,Y222BB777,500000,Moscow,2023
30290,C999KT97,340000,Moscow,2021
30291,O959OO164,300000,Saratov Oblast,2024
30292,K009MO777,300000,Moscow,2024
30293,B999XC777,900000,Moscow,2025
30294,O828XT77,200000,Moscow,2024
30295,T090AE50,70000,Moscow Oblast,2023
30296,B222YH34,220000,Volgograd Oblast,2024
30297,H555KY86,350000,Khanty-Mansi Autonomous Okrug,2024
30298,A959YO790,50000,Moscow Oblast,2024
30299,C111TY36,300000,Voronezh Oblast,2024
30300,H001HA77,3500000,Moscow,2025
30301,B221TC77,90000,Moscow,2024
30302,T007OP61,750000,Rostov Oblast,2024
30303,C629TO797,75000,Moscow,2025
30304,T100KA93,155000,Krasnodar Krai,2025
30305,O574OO97,1000000,Moscow,2024
30306,E088CH702,100000,Republic of Bashkortostan,2024
30307,M530KM797,100000,Moscow,2025
30308,B250BB197,2000000,Moscow,2023
30309,B080YP777,350000,Moscow,2025
30310,M284YP197,150000,Moscow,2022
30311,A165PE797,30000,Moscow,2025
30312,H004AE199,200000,Moscow,2023
30313,T900KX72,65000,Tyumen Oblast,2022
30314,A507YE33,35000,Vladimir Oblast,2024
30315,M498MM06,50000,Republic of Ingushetia,2024
30316,T330TM193,55000,Krasnodar Krai,2024
30317,E077KH07,150000,Kabardino-Balkarian Republic,2023
30318,X111XM177,560000,Moscow,2024
30319,Y999KK57,70000,Oryol Oblast,2021
30320,M547MP142,50000,Kemerovo Oblast,2024
30321,M400OY797,120000,Moscow,2023
30322,K300XH790,100000,Moscow Oblast,2024
30323,P090YC777,1000000,Moscow,2024
30324,E100CH797,140000,Moscow,2025
30325,A421PC797,80000,Moscow,2024
30326,B555PK190,250000,Moscow Oblast,2022
30327,M212PH797,45000,Moscow,2024
30328,T200XY77,180000,Moscow,2023
30329,E008ME99,600000,Moscow,2024
30330,X522XX71,1250000,Tula Oblast,2022
30331,T169PX797,30000,Moscow,2025
30332,H868AM550,70000,Moscow Oblast,2024
30333,H900AO10,30000,Republic of Karelia,2022
30334,Y740BY774,500000,Chelyabinsk Oblast,2024
30335,Y500PX50,620000,Moscow Oblast,2024
30336,Y500PX50,630000,Moscow Oblast,2025
30337,K266KK197,300000,Moscow,2024
30338,B690TC797,50000,Moscow,2025
30339,H480HH09,100000,Karachay-Cherkess Republic,2024
30340,C001MC777,2100000,Moscow,2024
30341,O150OY797,90000,Moscow,2024
30342,E040YM186,350000,Khanty-Mansi Autonomous Okrug,2024
30343,M006MY790,63000,Moscow Oblast,2023
30344,O232EP977,30000,Moscow,2024
30345,K006OO97,1000000,Moscow,2025
30346,H001EC82,600000,Republic of Crimea,2023
30347,M600OM702,150000,Republic of Bashkortostan,2024
30348,K969PA77,200000,Moscow,2023
30349,C111TX154,100000,Novosibirsk Oblast,2023
30350,O001TY46,300000,Kursk Oblast,2022
30351,T696BC550,85000,Moscow Oblast,2025
30352,T737MY797,119999,Moscow,2023
30353,B700AM777,230000,Moscow,2022
30354,O888HE750,365000,Moscow Oblast,2024
30355,K911OA777,300000,Moscow,2023
30356,B342TE797,60000,Moscow,2025
30357,B005CA77,540000,Moscow,2025
30358,M020YE750,110000,Moscow Oblast,2025
30359,H777YA76,800000,Yaroslavl Oblast,2024
30360,Y234XK77,75000,Moscow,2024
30361,Y234XK77,55000,Moscow,2024
30362,O626HX797,40000,Moscow,2024
30363,C292KP79,350000,Jewish Autonomous Oblast,2024
30364,H777HH33,1000000,Vladimir Oblast,2024
30365,X850PB797,120000,Moscow,2025
30366,B077CT777,435000,Moscow,2024
30367,X233EE197,350000,Moscow,2023
30368,M747CA23,40000,Krasnodar Krai,2024
30369,P111CH36,1200000,Voronezh Oblast,2024
30370,K001ET97,1000000,Moscow,2023
30371,C777CP152,450000,Nizhny Novgorod Oblast,2024
30372,B015OP777,400000,Moscow,2025
30373,B001PC197,600000,Moscow,2023
30374,T017AH199,200000,Moscow,2024
30375,A200OO05,1500000,Republic of Dagestan,2024
30376,K161KE774,60000,Chelyabinsk Oblast,2023
30377,M977YP190,220000,Moscow Oblast,2024
30378,K414XM27,150000,Khabarovsk Krai,2022
30379,M800YP790,350000,Moscow Oblast,2024
30380,T050AT550,200000,Moscow Oblast,2025
30381,A066AB550,50000,Moscow Oblast,2024
30382,P966OC790,200000,Moscow Oblast,2023
30383,Y222HA56,140000,Orenburg Oblast,2023
30384,Y080OO99,250000,Moscow,2023
30385,A500YB193,200000,Krasnodar Krai,2024
30386,H099KK797,70000,Moscow,2023
30387,Y008OO199,890000,Moscow,2024
30388,Y029HT797,75000,Moscow,2024
30389,X707MT797,130000,Moscow,2024
30390,P222PE38,230000,Irkutsk Oblast,2023
30391,X101PK797,75000,Moscow,2025
30392,A005KA174,400000,Chelyabinsk Oblast,2024
30393,E906KA193,45000,Krasnodar Krai,2023
30394,O378PP797,35000,Moscow,2024
30395,M435KX799,50000,Moscow,2023
30396,H058PO797,40000,Moscow,2024
30397,M617AX977,120000,Moscow,2025
30398,A090CO797,150000,Moscow,2025
30399,C667KP797,450000,Moscow,2024
30400,T040YO790,80000,Moscow Oblast,2024
30401,H077MO77,1600000,Moscow,2023
30402,H808PB21,30000,Chuvash Republic,2024
30403,H777XX47,300000,Leningrad Oblast,2022
30404,Y006YK750,150000,Moscow Oblast,2023
30405,M717TE797,100000,Moscow,2025
30406,T099BX777,150000,Moscow,2024
30407,A101XP797,100000,Moscow,2025
30408,O419OO99,2000000,Moscow,2025
30409,K888KH199,850000,Moscow,2025
30410,T073TC797,50000,Moscow,2024
30411,H967TP797,50000,Moscow,2025
30412,E393HC790,30000,Moscow Oblast,2024
30413,O101MA124,35000,Krasnoyarsk Krai,2023
30414,H700OO40,190000,Kaluga Oblast,2024
30415,C726EO716,300000,Republic of Tatarstan,2024
30416,B001CK777,950000,Moscow,2022
30417,M751PP797,30000,Moscow,2025
30418,P400BT32,100000,Bryansk Oblast,2024
30419,Y655YY150,150000,Moscow Oblast,2025
30420,M007HO150,180000,Moscow Oblast,2023
30421,Y946OY797,70000,Moscow,2024
30422,K487KX71,170000,Tula Oblast,2023
30423,O013MM799,650000,Moscow,2025
30424,E900BO125,125000,Primorsky Krai,2025
30425,T100MM177,850000,Moscow,2024
30426,B477OP190,150000,Moscow Oblast,2023
30427,M438MM190,500000,Moscow Oblast,2024
30428,O514TE797,24999,Moscow,2025
30429,Y218YY22,130000,Altai Krai,2024
30430,K011TH797,70000,Moscow,2024
30431,C006YE790,175000,Moscow Oblast,2024
30432,H004YK177,150000,Moscow,2024
30433,C083AM250,40000,Moscow Oblast,2024
30434,T997MH797,100000,Moscow,2023
30435,E102EE150,700000,Moscow Oblast,2022
30436,M007MO90,3500000,Moscow Oblast,2025
30437,E636BH550,50000,Moscow Oblast,2025
30438,O010EE777,650000,Moscow,2025
30439,H999XM99,2800000,Moscow,2024
30440,E666KX66,6666666,Sverdlovsk Oblast,2024
30441,E666KX66,5555555,Sverdlovsk Oblast,2024
30442,M410KA977,70000,Moscow,2024
30443,T183TC797,60000,Moscow,2025
30444,O733AC550,60000,Moscow Oblast,2024
30445,A648MP50,999000,Moscow Oblast,2024
30446,B900TY797,300000,Moscow,2024
30447,Y002MO45,100000,Kurgan Oblast,2023
30448,A019EP977,100000,Moscow,2025
30449,X180MX30,220000,Astrakhan Oblast,2024
30450,O161HP797,30000,Moscow,2025
30451,T911KA790,130000,Moscow Oblast,2024
30452,T777BO198,300000,Saint Petersburg,2024
30453,E111CH199,160000,Moscow,2022
30454,P110XP26,30000,Stavropol Krai,2023
30455,C013MY790,40000,Moscow Oblast,2023
30456,P797CE177,180000,Moscow,2024
30457,B010MH89,300000,Yamalo-Nenets Autonomous Okrug,2024
30458,H072AB250,35000,Moscow Oblast,2025
30459,O808OC05,220000,Republic of Dagestan,2024
30460,A855CC77,220000,Moscow,2024
30461,Y358MM797,25000,Moscow,2022
30462,Y444XE93,310000,Krasnodar Krai,2024
30463,E420TO799,100000,Moscow,2024
30464,X696AE550,250000,Moscow Oblast,2024
30465,A005BE77,300000,Moscow,2022
30466,A800PO790,205000,Moscow Oblast,2025
30467,P056PH199,70000,Moscow,2024
30468,O100TP750,180000,Moscow Oblast,2024
30469,A995AA92,300000,Sevastopol,2023
30470,Y757YO777,110000,Moscow,2023
30471,E200BB777,280000,Moscow,2024
30472,A888EX156,350000,Orenburg Oblast,2024
30473,H073AX32,50000,Bryansk Oblast,2022
30474,P777TM197,950000,Moscow,2025
30475,X001AM150,4499999,Moscow Oblast,2024
30476,X001AM150,5000000,Moscow Oblast,2025
30477,M078MO190,300000,Moscow Oblast,2024
30478,A007OB197,500000,Moscow,2024
30479,K001YC99,750000,Moscow,2022
30480,K001YC99,650000,Moscow,2023
30481,B666OP177,7500000,Moscow,2025
30482,K005KP199,300000,Moscow,2022
30483,K005KP199,280000,Moscow,2023
30484,C787HC799,65000,Moscow,2022
30485,B888TX199,400000,Moscow,2022
30486,H221AH790,70000,Moscow Oblast,2024
30487,P434PK797,40000,Moscow,2024
30488,M126AA797,75000,Moscow,2022
30489,K092KK77,1500000,Moscow,2025
30490,M095TT797,110000,Moscow,2025
30491,H025PE125,60000,Primorsky Krai,2024
30492,O671OO97,1400000,Moscow,2024
30493,O013BO152,70000,Nizhny Novgorod Oblast,2024
30494,X202AO777,120000,Moscow,2024
30495,X202AO777,150000,Moscow,2024
30496,X202AO777,120000,Moscow,2025
30497,C025AM250,60000,Moscow Oblast,2024
30498,X401OE797,55000,Moscow,2023
30499,P040XT790,35000,Moscow Oblast,2023
30500,B991TC95,40000,Chechen Republic,2023
30501,C999KB77,2500000,Moscow,2024
30502,T500OB77,499000,Moscow,2024
30503,H888ME790,180000,Moscow Oblast,2023
30504,K555OM777,850000,Moscow,2024
30505,K555OM777,750000,Moscow,2024
30506,A256MP142,70000,Kemerovo Oblast,2024
30507,O587AP77,80000,Moscow,2024
30508,O587AP77,70000,Moscow,2025
30509,B300HY797,70000,Moscow,2024
30510,M345PP01,100000,Republic of Adygea,2023
30511,O140PO154,95000,Novosibirsk Oblast,2023
30512,A067AA777,2900000,Moscow,2025
30513,K255KT177,500000,Moscow,2024
30514,O092MM799,100000,Moscow,2023
30515,T123PA93,70000,Krasnodar Krai,2022
30516,K242EE702,100000,Republic of Bashkortostan,2024
30517,A060BB550,80000,Moscow Oblast,2024
30518,A088XB797,70000,Moscow,2025
30519,B700PY77,500000,Moscow,2024
30520,O430OY797,75000,Moscow,2025
30521,A174TM797,75000,Moscow,2025
30522,E333OM790,130000,Moscow Oblast,2023
30523,K555KY164,110000,Saratov Oblast,2023
30524,P535CK790,29990,Moscow Oblast,2022
30525,Y002TB190,180000,Moscow Oblast,2024
30526,M909PX82,100000,Republic of Crimea,2024
30527,B001OH777,2000000,Moscow,2024
30528,E500HE77,500000,Moscow,2023
30529,E082TY797,65000,Moscow,2024
30530,A222XM22,400000,Altai Krai,2023
30531,K787MM97,900000,Moscow,2024
30532,M400PH190,100000,Moscow Oblast,2024
30533,P020TH797,120000,Moscow,2025
30534,C060AO250,70000,Moscow Oblast,2025
30535,K548PA70,200000,Tomsk Oblast,2023
30536,E043PH797,60000,Moscow,2024
30537,H707BB977,1500000,Moscow,2024
30538,O500MM126,350000,Stavropol Krai,2025
30539,A991MP05,230000,Republic of Dagestan,2024
30540,X720AM797,500000,Moscow,2024
30541,M326MM02,350000,Republic of Bashkortostan,2024
30542,K007XE65,350000,Sakhalin Oblast,2023
30543,M002KX197,350000,Moscow,2022
30544,O500XX190,300000,Moscow Oblast,2024
30545,K389TM797,70000,Moscow,2024
30546,K795TA797,30000,Moscow,2025
30547,T373KA799,110000,Moscow,2023
30548,O505PT797,85000,Moscow,2024
30549,E787MO797,80000,Moscow,2025
30550,H757CC77,240000,Moscow,2025
30551,H900BA197,250000,Moscow,2023
30552,H900BA197,80000,Moscow,2024
30553,O757EB73,50000,Ulyanovsk Oblast,2024
30554,K321PX790,50000,Moscow Oblast,2022
30555,P848PE197,29000,Moscow,2024
30556,O660KX797,70000,Moscow,2025
30557,O799OT799,310000,Moscow,2023
30558,E063BC95,180000,Chechen Republic,2024
30559,P001KO97,1500000,Moscow,2024
30560,P001KO97,1450000,Moscow,2024
30561,P001KO97,1400000,Moscow,2024
30562,P001KO97,1350000,Moscow,2024
30563,P001KO97,1400000,Moscow,2024
30564,P001KO97,1350000,Moscow,2024
30565,A500EX69,75000,Tver Oblast,2022
30566,O013XA799,100000,Moscow,2022
30567,M068MM197,600000,Moscow,2022
30568,E300EE05,1500000,Republic of Dagestan,2022
30569,K400MM799,100000,Moscow,2023
30570,O300XA750,120000,Moscow Oblast,2024
30571,O300XA750,110000,Moscow Oblast,2024
30572,O300XA750,120000,Moscow Oblast,2025
30573,O300XA750,110000,Moscow Oblast,2025
30574,E002PX97,400000,Moscow,2023
30575,Y200CE116,200000,Republic of Tatarstan,2024
30576,Y636HO797,70000,Moscow,2024
30577,O043TT799,70000,Moscow,2022
30578,P585OT790,65000,Moscow Oblast,2024
30579,A183TM797,30000,Moscow,2025
30580,H777PP90,400000,Moscow Oblast,2022
30581,C868AY550,65000,Moscow Oblast,2025
30582,O876MP78,120000,Saint Petersburg,2022
30583,H055PY797,90000,Moscow,2024
30584,H055PY797,70000,Moscow,2024
30585,T969HB797,55000,Moscow,2023
30586,X500BA05,900000,Republic of Dagestan,2024
30587,C019YP790,60000,Moscow Oblast,2025
30588,O058CT797,50000,Moscow,2025
